,t1,t2,x1,x2,label
1035,beta,alpha,1.5604006505,2.0124614421,2
1036,beta,alpha,1.4019732285,2.1329755722,2
1037,beta,alpha,1.5418245887,1.9588100906,2
1038,beta,alpha,1.3420201765000002,1.5940546765,2
1039,beta,alpha,1.6276024675999998,1.7128739999,2
1040,beta,alpha,1.5711234936000003,2.0076776595,2
1041,beta,alpha,1.500878456,2.0289511013,2
1042,beta,alpha,1.2757550144,2.0120325005,2
1043,beta,alpha,1.5901567181,1.8910350305,2
1044,beta,alpha,1.3629146103999998,2.1055189168,2
1045,beta,alpha,1.541030505,2.1823766029,2
1046,beta,alpha,1.3864365022999998,2.0266225754,2
1047,beta,alpha,1.5396986093,2.1793242386,2
1048,beta,alpha,1.5150713169999999,1.9806601168,2
1049,beta,alpha,1.5415786504,2.0149808041,2
1050,beta,alpha,1.4195192528999998,2.1685655821000003,2
1051,beta,alpha,1.4613398646,2.0725871669,2
1052,beta,alpha,1.5604839987999999,2.0467838165,2
1053,beta,alpha,1.5388554837000001,1.8060411131999998,2
1054,beta,alpha,1.4841709590999999,2.1187591662000003,2
1055,beta,alpha,1.530372848,2.062387166,2
1056,beta,alpha,1.7252139633,1.8640992778,2
1057,beta,alpha,1.5836452419999998,1.9123268319,2
1058,beta,alpha,1.3590354233000002,2.2629717738,2
1059,beta,alpha,1.5275060395,1.7867836494,2
1060,beta,alpha,1.4816588163,2.1160787872999998,2
1061,beta,alpha,1.4975260506999999,1.8723599999999998,2
1062,beta,alpha,1.4507956709,1.9047148629,2
1063,beta,alpha,1.6904211552000001,1.8921191953,2
1064,beta,alpha,1.5088936562000002,1.9162970347,2
1065,beta,alpha,1.5210797406,1.9590271122,2
1066,beta,alpha,1.6672740978,2.0124594434,2
1067,beta,alpha,1.7081700674,1.6937634998,2
1068,beta,alpha,1.7385689175,2.1961072750999997,2
1069,beta,alpha,1.4608471529,1.7420115161,2
1070,beta,alpha,1.4687829062,2.1174095323,2
1071,beta,alpha,1.5174301295,1.8599485668,2
1072,beta,alpha,1.6733060382,2.0199231212999997,2
1073,beta,alpha,1.4926715519999998,1.7888509430000001,2
1074,beta,alpha,1.477111598,2.0625082822,2
1075,beta,alpha,1.3709332128999998,1.8467221216999998,2
1076,beta,alpha,1.3549164694999998,1.8510311368999999,2
1077,beta,alpha,1.6813284537,2.0276686124000003,2
1078,beta,alpha,1.4262113566999999,2.2612030122,2
1079,beta,alpha,1.6324166849000001,2.0680005053,2
1080,beta,alpha,1.4466334882,2.1260224085,2
1081,beta,alpha,1.5590019058000002,2.0227369517,2
1082,beta,alpha,1.4632830850999998,1.6958789929,2
1083,beta,alpha,1.4952844100999998,2.0613366366999997,2
1084,beta,alpha,1.4175942368,2.4449726481,2
1085,beta,alpha,1.4537386387,2.3914221224000003,2
1086,beta,alpha,1.5966320190999999,1.8935892750999999,2
1087,beta,alpha,1.5907664018,2.1243402386000003,2
1088,beta,alpha,1.4978624418000002,1.9337171250999998,2
1089,beta,alpha,1.5496364873,1.9317383505,2
1090,beta,alpha,1.3955960915,1.9590143941999998,2
1091,beta,alpha,1.4846286994,1.8075803491,2
1092,beta,alpha,1.3832227141999998,2.0508199286,2
1093,beta,alpha,1.4154106828,2.1658302909000002,2
1094,beta,alpha,1.6781729555000002,2.0249637979,2
1095,beta,alpha,1.3438210598,1.8705685261000002,2
1096,beta,alpha,1.3177909267,1.8896180318,2
1097,beta,alpha,1.5738804909,2.1864784157,2
1098,beta,alpha,1.4381574087,2.0007812718,2
1099,beta,alpha,1.4342828919,2.0113514972,2
1100,beta,alpha,1.6914014122,2.0765255330000003,2
1101,beta,alpha,1.4843940566999998,1.7376240215,2
1102,beta,alpha,1.6113181047999998,1.9890251468,2
1103,beta,alpha,1.2781754717,1.8478661953,2
1104,beta,alpha,1.6496449096,2.0889631681,2
1105,beta,alpha,1.2301804620999999,1.9930048980000001,2
1106,beta,alpha,1.4937760911000002,1.7455147019,2
1107,beta,alpha,1.6586926219999998,2.1123697181,2
1108,beta,alpha,1.4775306353,1.853871414,2
1109,beta,alpha,1.5195465631,2.0061520677,2
1110,beta,alpha,1.5410491393999999,1.9816623003,2
1111,beta,alpha,1.6706402972999999,2.2251271487,2
1112,beta,alpha,1.4500503434999998,1.9885007059,2
1113,beta,alpha,1.5801994255,1.9987083382,2
1114,beta,alpha,1.4937575694,2.2348885949,2
1115,beta,alpha,1.4551251173,1.8443020673,2
1116,beta,alpha,1.4672171188999998,1.913562244,2
1117,beta,alpha,1.2905576358,2.0410849328,2
1118,beta,alpha,1.5240548653000001,2.0990946665,2
1119,beta,alpha,1.5048470897,2.0362963132,2
1120,beta,alpha,1.3226845602,2.0277950243,2
1121,beta,alpha,1.4509819355000002,1.8219479109999999,2
1122,beta,alpha,1.5505032618999999,1.9907001659,2
1123,beta,alpha,1.4951359588,1.8793084907,2
1124,beta,alpha,1.530823558,2.1120997447,2
1125,beta,alpha,1.5893976229,1.9656287419999998,2
1126,beta,alpha,1.5192241704,1.8379437929,2
1127,beta,alpha,1.4347514444,2.0303769571,2
1128,beta,alpha,1.5142817398,2.1054739339,2
1129,beta,alpha,1.4423177691,2.2964550405,2
1130,beta,alpha,1.4645082193999999,1.9295846124,2
1131,beta,alpha,1.6392363366999998,1.8540777606,2
1132,beta,alpha,1.5688640821000002,2.2432401529,2
1133,beta,alpha,1.6434847652000002,1.9329686184000001,2
1134,beta,alpha,1.3601784505,2.0052757012,2
1135,beta,alpha,1.5251741013,2.0499482926,2
1136,beta,alpha,1.5069692976,1.9830452819,2
1137,beta,alpha,1.5018354668,2.0004185232,2
1138,beta,alpha,1.4513545422,1.7077195302000001,2
1139,beta,alpha,1.5420065063,1.9526159037000002,2
1140,beta,alpha,1.5000940984,2.0257132018,2
1141,beta,alpha,1.3947908835,2.0648720305,2
1142,beta,alpha,1.5075919899,1.812491331,2
1143,beta,alpha,1.5827909459,2.1924674134,2
1144,beta,alpha,1.5399979156,2.1851718831999998,2
1145,beta,alpha,1.5868872372,1.9105316068,2
1146,beta,alpha,1.6195287241999998,2.0337092951,2
1147,beta,alpha,1.4806182874,1.8673548507,2
1148,beta,alpha,1.3765277052,1.9326096561000001,2
1149,beta,alpha,1.5913137555,2.0186756121,2
1150,beta,alpha,1.4952452725,1.9493991228999998,2
1151,beta,alpha,1.4725540629,2.0751834163,2
1152,beta,alpha,1.4994240516,1.8686176066,2
1153,beta,alpha,1.2569386598999999,2.1869551878999998,2
1154,beta,alpha,1.5711889324000001,2.127182682,2
1155,beta,alpha,1.469559036,2.1538673403999997,2
1156,beta,alpha,1.5255415094,2.0922344505,2
1157,beta,alpha,1.6386475125,2.0217410034,2
1158,beta,alpha,1.5318300163,2.0698759730000003,2
1159,beta,alpha,1.5165381257,2.0458341572,2
1160,beta,alpha,1.5206885858,2.2476634269,2
1161,beta,alpha,1.6704268622,2.0038249771000003,2
1162,beta,alpha,1.5702229344999998,1.859288749,2
1163,beta,alpha,1.4523184724,2.0830044678,2
1164,beta,alpha,1.4921665806,1.9794314075,2
1165,beta,alpha,1.5920385992,2.1779790008,2
1166,beta,alpha,1.417249982,2.025862917,2
1167,beta,alpha,1.4609669463,2.1678817765000002,2
1168,beta,alpha,1.6100976934,2.0279044685,2
1169,beta,alpha,1.6539549801,2.2024947944,2
1170,beta,alpha,1.3335490914,1.9732539950999999,2
1171,beta,alpha,1.5164747666999998,2.0212232194,2
1172,beta,alpha,1.4528620824,2.268902906,2
1173,beta,alpha,1.5275657980000001,2.0366534043,2
1174,beta,alpha,1.4016416675,2.3002637792,2
1175,beta,alpha,1.6319074215,2.1253011031,2
1176,beta,alpha,1.3575537390999999,1.9355764352,2
1177,beta,alpha,1.4005587037,1.991315655,2
1178,beta,alpha,1.5244999125,2.0799822164,2
1179,beta,alpha,1.4285709681999998,1.6544115672,2
1180,beta,alpha,1.4387208494,1.9736025780000002,2
1181,beta,alpha,1.5072572963,1.7960445658000002,2
1182,beta,alpha,1.5392378809,1.9896042148,2
1183,beta,alpha,1.5649582355,1.8051495696000002,2
1184,beta,alpha,1.4645964829,1.8362815686000002,2
1185,beta,alpha,1.4403737156,1.7897929613999999,2
1186,beta,alpha,1.5654500588999998,1.7830921024000002,2
1187,beta,alpha,1.5451212962,1.9653362605000002,2
1188,beta,alpha,1.4589576689,1.9710357459999999,2
1189,beta,alpha,1.4422842847,1.7731207069,2
1190,beta,alpha,1.4889143132,2.0532585012,2
1191,beta,alpha,1.3993235903,2.1805290481,2
1192,beta,alpha,1.5824711935,2.2917731012,2
1193,beta,alpha,1.5697643985,1.8410932045,2
1194,beta,alpha,1.4600260944,2.0520179505000002,2
1195,beta,alpha,1.5436143305,2.0584962483,2
1196,beta,alpha,1.4745673261,2.152786233,2
1197,beta,alpha,1.3882705406,2.0538919811,2
1198,beta,alpha,1.5054584222,1.8286949237,2
1199,beta,alpha,1.4423223078999998,1.9604241068000001,2
1200,beta,alpha,1.5909758902000002,2.1477505188,2
1201,beta,alpha,1.4531314403,2.0722309156,2
1202,beta,alpha,1.4604462392,2.3225633966,2
1203,beta,alpha,1.6087297022999998,2.0957666413,2
1204,beta,alpha,1.5842923672,1.7032673313,2
1205,beta,alpha,1.5966815139,1.8695128238999998,2
1206,beta,alpha,1.4781362798,2.1014223479,2
1207,beta,alpha,1.3986450503,1.9903219302000001,2
1208,beta,alpha,1.3365777093,2.09039932,2
1209,beta,alpha,1.5564739511,2.0869756935,2
1210,beta,alpha,1.479166849,2.0403242137,2
1211,beta,alpha,1.4329076679,2.1282111197,2
1212,beta,alpha,1.6929088304,2.3698915637,2
1213,beta,alpha,1.3111917736,1.9577765677,2
1214,beta,alpha,1.3150932617,2.0498597404,2
1215,beta,alpha,1.5578324053000001,1.8627212801,2
1216,beta,alpha,1.453904858,2.2212072322,2
1217,beta,alpha,1.5967870861000002,2.1687113226,2
1218,beta,alpha,1.4750123444999999,1.8905408297,2
1219,beta,alpha,1.4731995128,1.909042493,2
1220,beta,alpha,1.5290346137000002,2.1856135462,2
1221,beta,alpha,1.5523696767,2.0350022828,2
1222,beta,alpha,1.3154875206999999,1.644855142,2
1223,beta,alpha,1.5055616262,1.7275785284,2
1224,beta,alpha,1.6518242115000001,2.2295201184,2
1225,beta,alpha,1.4812763978,1.9830869607,2
1226,beta,alpha,1.5506532547,2.3469482874,2
1227,beta,alpha,1.2178049108,2.003183523,2
1228,beta,alpha,1.5685868699,2.2167512187000002,2
1229,beta,alpha,1.5174281802,1.6988563099,2
1230,beta,alpha,1.6398778703999999,1.8402510686000002,2
1231,beta,alpha,1.6031279147,2.1905207604,2
1232,beta,alpha,1.5059064719,1.9242940156000001,2
1233,beta,alpha,1.6009493633,1.8458998155000002,2
1234,beta,alpha,1.7259949581,1.8644183638999998,2
1235,beta,alpha,1.2784696961,1.9193973947999998,2
1236,beta,alpha,1.5659298782,1.9409577630000001,2
1237,beta,alpha,1.3822793662000001,1.9544253132,2
1238,beta,alpha,1.6338646716999998,1.9579847391,2
1239,beta,alpha,1.4955197244999998,2.2656470911,2
1240,beta,alpha,1.5795751667,2.0615836119999997,2
1241,beta,alpha,1.4751455331999999,2.1469157386,2
1242,beta,alpha,1.5203983571000002,2.1548699195,2
1243,beta,alpha,1.4132051951,2.1661549890000003,2
1244,beta,alpha,1.4647450986000001,2.0086839993,2
1245,beta,alpha,1.5008285063999998,2.0709630418000002,2
1246,beta,alpha,1.5007861935,1.9860285603999999,2
1247,beta,alpha,1.5316133109,2.0550563188,2
1248,beta,alpha,1.5639060988999998,1.962576815,2
1249,beta,alpha,1.4700966513999998,1.8141423173,2
1250,beta,alpha,1.5257898865000001,1.9279621314,2
1251,beta,alpha,1.2882573258,1.8946843466,2
1252,beta,alpha,1.4828841128,2.041210338,2
1253,beta,alpha,1.5722954996,2.0492048148,2
1254,beta,alpha,1.6541317225999999,2.0192196819999997,2
1255,beta,alpha,1.4677137521999999,1.9291350238,2
1256,beta,alpha,1.5690564644999998,2.040739034,2
1257,beta,alpha,1.5900282900999998,2.0378824213,2
1258,beta,alpha,1.5013191406,2.2225370415,2
1259,beta,alpha,1.5791810773,1.8672784346,2
1260,beta,alpha,1.5726142813,2.007767726,2
1261,beta,alpha,1.3782247227000002,1.9548369328,2
1262,beta,alpha,1.4259973573,1.7983261069999998,2
1263,beta,alpha,1.5876873691,1.9803279338,2
1264,beta,alpha,1.4392909045,1.7256335532,2
1265,beta,alpha,1.6202721247999998,1.6704626458,2
1266,beta,alpha,1.4300783409,1.9341861175,2
1267,beta,alpha,1.4830375871,1.9335275316999998,2
1268,beta,alpha,1.6517493223,1.9977932300999999,2
1269,beta,alpha,1.5136874966,2.1088797441,2
1270,beta,alpha,1.4265637163,2.1309728714,2
1271,beta,alpha,1.6608610592,2.2736063558,2
1272,beta,alpha,1.6451561893000002,2.1776761718,2
1273,beta,alpha,1.5546989057,2.3355163898,2
1274,beta,alpha,1.7389487652000002,2.0218261647999998,2
1275,beta,alpha,1.6571553412,2.0096272383000002,2
1276,beta,alpha,1.4419223006,1.8693617021000002,2
1277,beta,alpha,1.4015432993,2.069062813,2
1278,beta,alpha,1.58700654,2.0017763503,2
1279,beta,alpha,1.4003656407,1.8736718145,2
1280,beta,alpha,1.5377306411000002,2.0788879009,2
1281,beta,alpha,1.5819248016999998,2.0596072049000003,2
1282,beta,alpha,1.4385867859,1.9335141462,2
1283,beta,alpha,1.489098089,2.1541165744999997,2
1284,beta,alpha,1.4925089972,2.085589849,2
1285,beta,alpha,1.2759771541,1.8587683038999998,2
1286,beta,alpha,1.5885162022,2.0123470398,2
1287,beta,alpha,1.4600789365,1.9791047646000002,2
1288,beta,alpha,1.333658464,2.1120273961000002,2
1289,beta,alpha,1.7816472974000002,2.0656143001,2
1290,beta,alpha,1.5415967793,2.3656790818999998,2
1291,beta,alpha,1.5726381118000001,1.9138615697,2
1292,beta,alpha,1.5513243145,2.2508831378,2
1293,beta,alpha,1.4804151425999998,1.8568480931,2
1294,beta,alpha,1.4648847831999998,1.9684478251,2
1295,beta,alpha,1.5613544774,1.5555505205000002,2
1296,beta,alpha,1.6215349412,2.0103697324,2
1297,beta,alpha,1.44579801,2.1561939903,2
1298,beta,alpha,1.4556272568000002,1.9734717214,2
1299,beta,alpha,1.3633025235,2.1642465015,2
1300,beta,alpha,1.5244765714,2.004596381,2
1301,beta,alpha,1.5563660055000001,2.0739664461,2
1302,beta,alpha,1.4789100088,2.2895436393,2
1303,beta,alpha,1.4470085542,2.0836059318999998,2
1304,beta,alpha,1.5342915791,1.9087797635,2
1305,beta,alpha,1.5169211148,1.9668056375999998,2
1306,beta,alpha,1.4378750127000002,1.8551998919,2
1307,beta,alpha,1.51376111,1.9979264763,2
1308,beta,alpha,1.4800975018,1.8460421978000001,2
1309,beta,alpha,1.6091857434,2.2628298749,2
1310,beta,alpha,1.6263541008000002,2.170705684,2
1311,beta,alpha,1.5190732321,1.8870869283,2
1312,beta,alpha,1.3846759947,2.0880412180000003,2
1313,beta,alpha,1.5669258047999999,2.2285026625,2
1314,beta,alpha,1.5194397755000002,2.3535842685,2
1315,beta,alpha,1.3763512208000002,1.8364348134000001,2
1316,beta,alpha,1.5273004293999999,2.1206855037,2
1317,beta,alpha,1.6115157488,2.5379918125,2
1318,beta,alpha,1.4023677226,2.0431957936000003,2
1319,beta,alpha,1.7419863448,2.0364370976,2
1320,beta,alpha,1.5351042069999998,2.1131895591,2
1321,beta,alpha,1.5737925335,2.0957162559999998,2
1322,beta,alpha,1.4702523616,2.0864532477,2
1323,beta,alpha,1.6150339447,1.965702962,2
1324,beta,alpha,1.5076914871,2.0884334842,2
1325,beta,alpha,1.4968524541,2.1559680358,2
1326,beta,alpha,1.5184806587000002,1.8298083867,2
1327,beta,alpha,1.4771259822,2.1985647753,2
1328,beta,alpha,1.4894702971,1.7371806913999999,2
1329,beta,alpha,1.6252171708,2.1346432089,2
1330,beta,alpha,1.6560321647999998,2.1146911983,2
1331,beta,alpha,1.4976354438,1.9967078115,2
1332,beta,alpha,1.6859550312,2.1384328547,2
1333,beta,alpha,1.5233555156999998,1.8312925638,2
1334,beta,alpha,1.4466778641999998,1.8835162641999998,2
1335,beta,alpha,1.4805201471,1.9759306638999998,2
1336,beta,alpha,1.4034946522999998,1.7631714774,2
1337,beta,alpha,1.4593754606,2.2395834186,2
1338,beta,alpha,1.5485745802000002,1.9122083774,2
1339,beta,alpha,1.537493419,1.9740048071,2
1340,beta,alpha,1.5848511097,1.8748407166,2
1341,beta,alpha,1.5852251249,2.2016120273,2
1342,beta,alpha,1.486716121,2.0006377956,2
1343,beta,alpha,1.4904687019,2.0309022075,2
1344,beta,alpha,1.4371214915000001,2.1557898183,2
1345,beta,alpha,1.5901870378999998,2.1432001722,2
1346,beta,alpha,1.4789058505000001,1.7448285928,2
1347,beta,alpha,1.3615667906,1.795721301,2
1348,beta,alpha,1.4213979506,2.2507044103,2
1349,beta,alpha,1.7270285506,2.0180454616,2
1350,beta,alpha,1.4859795424000002,2.0092070578,2
1351,beta,alpha,1.869209625,1.7268580036,2
1352,beta,alpha,1.5215346506,2.2832944585,2
1353,beta,alpha,1.557199663,2.0896784906,2
1354,beta,alpha,1.5055280175,1.6595346041999999,2
1355,beta,alpha,1.2939202252,1.867353321,2
1356,beta,alpha,1.3737219912,2.0635381782,2
1357,beta,alpha,1.4930795673,1.9619869162,2
1358,beta,alpha,1.5375143168,2.0167631017,2
1359,beta,alpha,1.4265838765,1.9853459636000002,2
1360,beta,alpha,1.4475998818,1.9376090083000002,2
1361,beta,alpha,1.5514334930000002,1.5516910083000002,2
1362,beta,alpha,1.5030955263999999,2.0495755435,2
1363,beta,alpha,1.4600920699000002,2.1509743787,2
1364,beta,alpha,1.5057743543000002,1.8982703362,2
1365,beta,alpha,1.3840437855,1.7334814997,2
1366,beta,alpha,1.3360095126,2.0651393265,2
1367,beta,alpha,1.4402526785,1.9447076536,2
1368,beta,alpha,1.5534033356999999,1.9266073011000002,2
1369,beta,alpha,1.5200111184,2.0511906294,2
1370,beta,alpha,1.3258521665,2.0003211924,2
1371,beta,alpha,1.3882295376,1.9879744733000002,2
1372,beta,alpha,1.4195311812,2.3147963226,2
1373,beta,alpha,1.4974261457,1.8840480847,2
1374,beta,alpha,1.338722487,1.9190982586,2
1375,beta,alpha,1.4357579731,2.1526188335,2
1376,beta,alpha,1.794896016,2.3193186876,2
1377,beta,alpha,1.4939218085,2.1974073461000003,2
1378,beta,alpha,1.4588327622,1.9354457081,2
1379,beta,alpha,1.5224281756,2.2107065307,2
1380,beta,alpha,1.4941587755,2.024225011,2
1381,beta,alpha,1.4009193293000002,1.8997544557,2
1382,beta,alpha,1.4063155805,1.9436755653,2
1383,beta,alpha,1.4419493899,1.9500413676,2
1384,beta,alpha,1.4973086887,2.0475470301,2
1385,beta,alpha,1.3325262342,2.0440400661,2
1386,beta,alpha,1.4856495671,2.1088441698,2
1387,beta,alpha,1.6177163975,2.2012456237,2
1388,beta,alpha,1.429436305,1.9530604659,2
1389,beta,alpha,1.6619193475,2.0066373337,2
1390,beta,alpha,1.4512423651,2.1173966822,2
1391,beta,alpha,1.5438015219,2.1084030595,2
1392,beta,alpha,1.3039116531000001,2.2008181694,2
1393,beta,alpha,1.4685818713999998,1.8805042013,2
1394,beta,alpha,1.4533498921999999,1.9051620428,2
1395,beta,alpha,1.5437889437,2.263210047,2
1396,beta,alpha,1.6344810466,2.0374842696,2
1397,beta,alpha,1.5424681644,2.1282113059,2
1398,beta,alpha,1.4587682516999998,2.0081191039,2
1399,beta,alpha,1.5597270525,1.9203839778,2
1400,beta,alpha,1.4867059302,1.9098482903,2
1401,beta,alpha,1.6596825693000001,2.0622343351,2
1402,beta,alpha,1.3151220829,2.0465117291999997,2
1403,beta,alpha,1.5375125948,2.1434194317,2
1404,beta,alpha,1.2977866222,2.1506345448,2
1405,beta,alpha,1.5196025999,2.0545029347,2
1406,beta,alpha,1.5219767999,1.9082264331,2
1407,beta,alpha,1.6090924504,1.7777781515,2
1408,beta,alpha,1.5796339167,2.053590227,2
1409,beta,alpha,1.3210978734999999,2.0645591765,2
1410,beta,alpha,1.6438062726,2.0567207472,2
1411,beta,alpha,1.2065623743,1.8165460005,2
1412,beta,alpha,1.6198538090999999,2.1581788587,2
1413,beta,alpha,1.4883390153,2.0560302787999998,2
1414,beta,alpha,1.6247269132,1.9215082512000001,2
1415,beta,alpha,1.5470372162000001,1.8431377416999999,2
1416,beta,alpha,1.4976895478999999,1.7690360257,2
1417,beta,alpha,1.3961268888,2.0505697240000003,2
1418,beta,alpha,1.3745531541,2.0086275178,2
1419,beta,alpha,1.4479409954,1.9417389109999998,2
1420,beta,alpha,1.4728104678999998,2.0745657881,2
1421,beta,alpha,1.5040907018,2.000377486,2
1422,beta,alpha,1.5544916061,1.8748253022,2
1423,beta,alpha,1.3579975804,1.9450036693000001,2
1424,beta,alpha,1.5087317806,1.7953695018,2
1425,beta,alpha,1.5175856581,1.8235518359,2
1426,beta,alpha,1.5928185346000001,2.0243515938,2
1427,beta,alpha,1.6480109904,1.9142936422999999,2
1428,beta,alpha,1.4766146641,1.6913063038999998,2
1429,beta,alpha,1.3262089492,2.0133084672,2
1430,beta,alpha,1.4416085007,2.1770310544,2
1431,beta,alpha,1.4013637791999998,1.9117166584999998,2
1432,beta,alpha,1.5157330146,1.9640495265,2
1433,beta,alpha,1.5092417773,2.3353092187,2
1434,beta,alpha,1.4575072625,1.9331175700999998,2
1435,beta,alpha,1.4766378292,1.9210545456,2
1436,beta,alpha,1.5260382743,1.8988054609,2
1437,beta,alpha,1.4611415688999998,1.7531250161,2
1438,beta,alpha,1.5252940029,2.1597813623,2
1439,beta,alpha,1.4163929956999999,1.8805325869,2
1440,beta,alpha,1.6175286869999999,1.9580167184000001,2
1441,beta,alpha,1.4960629261000002,2.2710500572,2
1442,beta,alpha,1.6400188863,1.8206108302000001,2
1443,beta,alpha,1.4697293432,2.4326675666,2
1444,beta,alpha,1.4340433991,2.1465881736,2
1445,beta,alpha,1.424508194,2.1703904254,2
1446,beta,alpha,1.4512408951,2.1573431706,2
1447,beta,alpha,1.4708330484999999,1.6677015519999998,2
1448,beta,alpha,1.5524989231,2.2434527077,2
1449,beta,alpha,1.6652071644,1.8939660081999998,2
1450,beta,alpha,1.3313787342,1.8013424802000002,2
1451,beta,alpha,1.5880351766999998,2.0096481440000002,2
1452,beta,alpha,1.3918999095,1.9740323667,2
1453,beta,alpha,1.4708386664,2.2016710844,2
1454,beta,alpha,1.6473761613,2.3125856311,2
1455,beta,alpha,1.4793161404,1.9876109425,2
1456,beta,alpha,1.3957452131,1.8641524393,2
1457,beta,alpha,1.4772738746,1.9691624980000002,2
1458,beta,alpha,1.5606279741,2.2746533718,2
1459,beta,alpha,1.5886129618,1.8270999288,2
1460,beta,alpha,1.5370036399,1.9275232097,2
1461,beta,alpha,1.6358350038,2.1824507405,2
1462,beta,alpha,1.4220023690999999,1.9626128791,2
1463,beta,alpha,1.2888021791,1.6835623981,2
1464,beta,alpha,1.3889432903999999,2.0686680952,2
1465,beta,alpha,1.48363799,1.8536283387999999,2
1466,beta,alpha,1.2900591534,2.0095610109999997,2
1467,beta,alpha,1.4881026386000002,2.1055242851,2
1468,beta,alpha,1.5006660361000002,1.9748804267,2
1469,beta,alpha,1.4450067689,2.0480648769,2
1470,beta,alpha,1.4839011219999998,2.0290405346,2
1471,beta,alpha,1.5571424837999999,2.3724986535,2
1472,beta,alpha,1.6460868717,1.9398957425,2
1473,beta,alpha,1.6670195474,2.0245885786,2
1474,beta,alpha,1.5804178549,2.2314307542,2
1475,beta,alpha,1.3522332943000002,2.0759091379,2
1476,beta,alpha,1.400484408,1.9938900058000002,2
1477,beta,alpha,1.4135590244,1.8800573697,2
1478,beta,alpha,1.4194861394,2.1367603096,2
1479,beta,alpha,1.492778639,2.1703110355,2
1480,beta,alpha,1.2856246643,2.0731756422,2
1481,beta,alpha,1.5516905784000001,1.9666231626,2
1482,beta,alpha,1.5638058288999999,2.1187841224,2
1483,beta,alpha,1.5434227621,2.0990454537,2
1484,beta,alpha,1.3664329809,1.7649596206,2
1485,beta,alpha,1.377348698,2.0940187849000003,2
1486,beta,alpha,1.6157632696000002,1.9715489225,2
1487,beta,alpha,1.4482098887000001,1.9485819582,2
1488,beta,alpha,1.4773477326,2.3811370737,2
1489,beta,alpha,1.4860607407,2.0245364498,2
1490,beta,alpha,1.4675937943000001,2.1941003734,2
1491,beta,alpha,1.4686037152000002,2.0110321526,2
1492,beta,alpha,1.5381343159,2.0819024032,2
1493,beta,alpha,1.3969576794999998,1.9344339995,2
1494,beta,alpha,1.5048815161000002,2.0933011872,2
1495,beta,alpha,1.5446316299,2.1442027319,2
1496,beta,alpha,1.5395082440999999,2.0178250246,2
1497,beta,alpha,1.5370326881,1.7816840983000002,2
1498,beta,alpha,1.4345685575999998,1.9216355015,2
1499,beta,alpha,1.5009588353,1.9662054243,2
1500,alpha,beta,2.4444591227,2.0059301438,3
1501,alpha,beta,2.7144628804,1.852490045,3
1502,alpha,beta,2.3319332256,2.0564061715,3
1503,alpha,beta,2.5807857566999997,2.2237421737000003,3
1504,alpha,beta,2.5169737728,1.8888788937,3
1505,alpha,beta,2.5586448027,1.9327918106,3
1506,alpha,beta,2.3341340814,1.6238767308000002,3
1507,alpha,beta,2.5976700291999997,1.9283251178999998,3
1508,alpha,beta,2.4532290664,1.7684764447999999,3
1509,alpha,beta,2.5583904254,1.9756054919,3
1510,alpha,beta,2.3097556124,2.1615790643,3
1511,alpha,beta,2.5937651046,1.8499812008,3
1512,alpha,beta,2.4739973443000003,1.9140757903999999,3
1513,alpha,beta,2.6361120344,2.2879677077,3
1514,alpha,beta,2.4358993208,1.876275159,3
1515,alpha,beta,2.4654555237999998,1.8766037037999999,3
1516,alpha,beta,2.4637830445,2.236349054,3
1517,alpha,beta,2.3054676025,2.1231276209,3
1518,alpha,beta,2.4985454451,2.1106464368,3
1519,alpha,beta,2.5496322703,1.9303275952,3
1520,alpha,beta,2.3094264654,2.0250014134,3
1521,alpha,beta,2.4249696958,2.1781206507,3
1522,alpha,beta,2.4589266575999997,1.9570882402,3
1523,alpha,beta,2.5026680582,2.0714550509,3
1524,alpha,beta,2.4431081883,2.1737487493,3
1525,alpha,beta,2.4560668991,1.9503818322,3
1526,alpha,beta,2.4173830987000002,2.107023459,3
1527,alpha,beta,2.5548633829,1.8760213066,3
1528,alpha,beta,2.2803884622,2.25739375,3
1529,alpha,beta,2.3924774504,1.7938793253999998,3
1530,alpha,beta,2.4209386001,1.7051572518,3
1531,alpha,beta,2.6140718493,2.0120822766999997,3
1532,alpha,beta,2.5036093847,2.2190021683000003,3
1533,alpha,beta,2.4750090768,2.0798891859,3
1534,alpha,beta,2.4636170475,2.4293827041,3
1535,alpha,beta,2.3813219377,1.8747684144,3
1536,alpha,beta,2.5019356418000003,1.9501355938,3
1537,alpha,beta,2.5915790515,2.1217106971,3
1538,alpha,beta,2.5266876323,2.2420819297,3
1539,alpha,beta,2.6705083011,1.7747189951,3
1540,alpha,beta,2.4029097135,2.1006242752,3
1541,alpha,beta,2.5916912611000003,2.0132888586,3
1542,alpha,beta,2.48174965,1.8926138827,3
1543,alpha,beta,2.5648287925999997,2.1112254548,3
1544,alpha,beta,2.2808231835,1.9410406631000001,3
1545,alpha,beta,2.5480870997,2.0469608741,3
1546,alpha,beta,2.4690764111,1.7203164862,3
1547,alpha,beta,2.4537912665,2.2065226571000003,3
1548,alpha,beta,2.535298261,2.2070275187,3
1549,alpha,beta,2.5069073231,1.9342271780000002,3
1550,alpha,beta,2.5902876559,2.2441983413999997,3
1551,alpha,beta,2.495579541,2.0678788919,3
1552,alpha,beta,2.4979605928,1.7723160804,3
